date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,day_of_week,month,year,quarter,is_weekend,cpu_allocation,storage_allocation,utilization_ratio,storage_efficiency,usage_cpu_lag_1,usage_cpu_lag_3,usage_cpu_lag_7,usage_cpu_rolling_mean_7d,usage_cpu_rolling_max_7d,usage_cpu_rolling_min_7d,usage_cpu_rolling_mean_30d,usage_cpu_rolling_max_30d,usage_cpu_rolling_min_30d,usage_storage_rolling_mean_7d,usage_storage_rolling_max_7d,usage_storage_rolling_min_7d,usage_storage_rolling_mean_30d,usage_storage_rolling_max_30d,usage_storage_rolling_min_30d,weather,outages,price_changes
2023-01-12,Southeast Asia,Storage,50,1301,295,100.68,0.86,0,3,1,2023,1,0,86,2254,0.5813953488372093,0.5771960958296362,58.0,71.0,99.0,68.71428571428571,91.0,50.0,70.96666666666667,99.0,50.0,1191.0,1916.0,654.0,1310.3,1962.0,516.0,18.42889568776691,0,0.204
2023-01-12,Southeast Asia,Container,97,987,436,100.68,0.86,0,3,1,2023,1,0,108,2173,0.8981481481481481,0.4542107685227796,50.0,91.0,51.0,75.28571428571429,97.0,50.0,72.43333333333334,99.0,50.0,1238.5714285714287,1916.0,804.0,1303.1333333333334,1962.0,516.0,38.51234452229676,0,-0.486
2023-01-13,Southeast Asia,VM,85,1812,453,94.56,1.01,0,4,1,2023,1,0,115,1690,0.7391304347826086,1.0721893491124261,97.0,58.0,89.0,74.71428571428571,97.0,50.0,72.83333333333333,99.0,50.0,1223.7142857142858,1812.0,804.0,1310.6666666666667,1962.0,516.0,36.70791351672749,0,-0.69
2023-01-13,Southeast Asia,Storage,79,856,222,94.56,1.01,0,4,1,2023,1,0,80,1977,0.9875,0.43297926150733435,85.0,50.0,71.0,75.85714285714286,97.0,50.0,73.26666666666667,99.0,50.0,1229.857142857143,1812.0,804.0,1309.5,1962.0,516.0,23.669702583571386,0,-0.313
2023-01-13,Southeast Asia,Container,59,1623,489,94.56,1.01,0,4,1,2023,1,0,114,1573,0.5175438596491229,1.031786395422759,79.0,97.0,71.0,74.14285714285714,97.0,50.0,72.43333333333334,99.0,50.0,1346.857142857143,1812.0,856.0,1337.3333333333333,1962.0,516.0,28.603977934046103,1,0.431
2023-01-14,Southeast Asia,VM,93,784,211,88.49,1.04,1,5,1,2023,1,1,115,1526,0.808695652173913,0.5137614678899083,59.0,85.0,91.0,74.42857142857143,97.0,50.0,73.6,99.0,50.0,1267.857142857143,1812.0,784.0,1339.9333333333334,1962.0,516.0,18.32143548943398,0,0.477
2023-01-14,Southeast Asia,Storage,80,1825,452,88.49,1.04,1,5,1,2023,1,1,81,2078,0.9876543209876543,0.8782483156881616,93.0,79.0,58.0,77.57142857142857,97.0,50.0,73.76666666666667,99.0,50.0,1312.5714285714287,1825.0,784.0,1354.4,1962.0,516.0,15.64363479171284,0,0.257
2023-01-14,Southeast Asia,Container,99,534,414,88.49,1.04,1,5,1,2023,1,1,96,2490,1.03125,0.21445783132530122,80.0,59.0,50.0,84.57142857142857,99.0,59.0,74.36666666666666,99.0,50.0,1203.0,1825.0,534.0,1330.8,1962.0,516.0,23.910952148199463,0,0.363
2023-01-15,Southeast Asia,VM,73,1162,389,93.99,0.97,1,6,1,2023,1,1,117,2084,0.6239316239316239,0.5575815738963532,99.0,93.0,97.0,81.14285714285714,99.0,59.0,74.06666666666666,99.0,50.0,1228.0,1825.0,534.0,1305.9333333333334,1962.0,516.0,20.600566840781585,0,0.258
2023-01-15,Southeast Asia,Storage,81,536,467,93.99,0.97,1,6,1,2023,1,1,97,2284,0.8350515463917526,0.23467600700525393,73.0,80.0,85.0,80.57142857142857,99.0,59.0,74.7,99.0,50.0,1045.7142857142858,1825.0,534.0,1264.4,1962.0,516.0,27.509683355526164,0,-0.321
2023-01-15,Southeast Asia,Container,98,778,416,93.99,0.97,1,6,1,2023,1,1,113,2442,0.8672566371681416,0.3185913185913186,81.0,99.0,79.0,83.28571428571429,99.0,59.0,76.06666666666666,99.0,50.0,1034.5714285714287,1825.0,534.0,1225.8666666666666,1962.0,516.0,12.332039108949544,0,0.216
2023-01-16,Southeast Asia,VM,70,1674,343,93.98,1.19,0,0,1,2023,1,0,108,2204,0.6481481481481481,0.7595281306715064,98.0,73.0,59.0,84.85714285714286,99.0,70.0,76.7,99.0,50.0,1041.857142857143,1825.0,534.0,1229.1333333333334,1962.0,516.0,39.23184422998499,0,0.4
2023-01-16,Southeast Asia,Storage,88,608,380,93.98,1.19,0,0,1,2023,1,0,104,2265,0.8461538461538461,0.26843267108167773,70.0,81.0,93.0,84.14285714285714,99.0,70.0,77.13333333333334,99.0,50.0,1016.7142857142857,1825.0,534.0,1184.7666666666667,1962.0,516.0,39.586322334388086,0,0.377
2023-01-16,Southeast Asia,Container,91,1709,422,93.98,1.19,0,0,1,2023,1,0,100,2443,0.91,0.6995497339336881,88.0,98.0,80.0,85.71428571428571,99.0,70.0,78.4,99.0,50.0,1000.1428571428571,1709.0,534.0,1176.3333333333333,1916.0,516.0,30.944851420592354,1,0.594
2023-01-17,Southeast Asia,VM,56,716,331,99.87,0.89,0,1,1,2023,1,0,85,1633,0.6588235294117647,0.43845682792406615,91.0,70.0,99.0,79.57142857142857,98.0,56.0,78.26666666666667,99.0,50.0,1026.142857142857,1709.0,536.0,1167.8,1916.0,516.0,26.082890990323612,0,0.354
2023-01-17,Southeast Asia,Storage,85,1593,451,99.87,0.89,0,1,1,2023,1,0,102,1738,0.8333333333333334,0.9165707710011507,56.0,88.0,73.0,81.28571428571429,98.0,56.0,78.43333333333334,99.0,50.0,1087.7142857142858,1709.0,536.0,1160.2,1916.0,516.0,19.285828488589832,1,0.176
2023-01-17,Southeast Asia,Container,80,944,381,99.87,0.89,0,1,1,2023,1,0,97,2423,0.8247422680412371,0.38959966983078825,85.0,91.0,81.0,81.14285714285714,98.0,56.0,79.23333333333333,99.0,50.0,1146.0,1709.0,608.0,1170.2333333333333,1916.0,516.0,34.41385059120846,0,0.535
2023-01-18,Southeast Asia,VM,96,1672,279,108.23,0.88,0,2,1,2023,1,0,94,1601,1.0212765957446808,1.0443472829481575,80.0,56.0,98.0,80.85714285714286,96.0,56.0,79.2,99.0,50.0,1273.7142857142858,1709.0,608.0,1192.3333333333333,1916.0,516.0,30.541935176616377,0,-0.013
2023-01-18,Southeast Asia,Storage,70,702,451,108.23,0.88,0,2,1,2023,1,0,92,2420,0.7608695652173914,0.2900826446280992,96.0,85.0,70.0,80.85714285714286,96.0,56.0,79.06666666666666,99.0,50.0,1134.857142857143,1709.0,608.0,1168.6333333333334,1916.0,516.0,14.878508180346738,0,-0.441
2023-01-18,Southeast Asia,Container,86,1750,346,108.23,0.88,0,2,1,2023,1,0,116,1711,0.7413793103448276,1.0227936879018118,70.0,80.0,88.0,80.57142857142857,96.0,56.0,79.13333333333334,99.0,50.0,1298.0,1750.0,702.0,1178.4333333333334,1916.0,516.0,37.32781553481527,0,-0.082
2023-01-19,Southeast Asia,VM,85,1001,344,102.09,0.8,0,3,1,2023,1,0,83,1582,1.0240963855421688,0.6327433628318584,86.0,96.0,91.0,79.71428571428571,96.0,56.0,79.4,99.0,50.0,1196.857142857143,1750.0,702.0,1165.8666666666666,1916.0,516.0,34.67611728769507,0,-0.372
2023-01-19,Southeast Asia,Storage,58,1428,411,102.09,0.8,0,3,1,2023,1,0,111,1923,0.5225225225225225,0.7425897035881436,85.0,70.0,56.0,80.0,96.0,58.0,79.56666666666666,99.0,50.0,1298.5714285714287,1750.0,702.0,1178.6,1916.0,516.0,38.49399739875772,0,-0.338
2023-01-19,Southeast Asia,Container,62,1231,439,102.09,0.8,0,3,1,2023,1,0,91,2055,0.6813186813186813,0.5990267639902677,58.0,86.0,85.0,76.71428571428571,96.0,58.0,78.36666666666666,99.0,50.0,1246.857142857143,1750.0,702.0,1202.4333333333334,1916.0,534.0,31.771585251650798,0,-0.072
2023-01-20,Southeast Asia,VM,98,1984,297,86.72,1.02,0,4,1,2023,1,0,81,2430,1.2098765432098766,0.8164609053497942,62.0,85.0,80.0,79.28571428571429,98.0,58.0,78.33333333333333,99.0,50.0,1395.4285714285713,1984.0,702.0,1208.2,1984.0,534.0,28.402455878073695,0,-0.396
2023-01-20,Southeast Asia,Storage,90,1622,205,86.72,1.02,0,4,1,2023,1,0,118,2415,0.7627118644067796,0.6716356107660455,98.0,58.0,96.0,78.42857142857143,98.0,58.0,79.63333333333334,99.0,50.0,1388.2857142857142,1984.0,702.0,1240.4666666666667,1984.0,534.0,22.547291088718566,0,-0.154
2023-01-20,Southeast Asia,Container,77,1208,332,86.72,1.02,0,4,1,2023,1,0,104,2420,0.7403846153846154,0.4991735537190083,90.0,62.0,70.0,79.42857142857143,98.0,58.0,79.23333333333333,99.0,50.0,1460.5714285714287,1984.0,1001.0,1216.8666666666666,1984.0,534.0,37.9818545006204,0,-0.947
2023-01-21,Southeast Asia,VM,52,1829,467,107.38,1.02,1,5,1,2023,1,1,99,1718,0.5252525252525253,1.0646100116414436,77.0,98.0,86.0,74.57142857142857,98.0,52.0,78.6,99.0,50.0,1471.857142857143,1984.0,1001.0,1250.7333333333333,1984.0,534.0,35.98191668501225,0,0.107
2023-01-21,Southeast Asia,Storage,50,1577,435,107.38,1.02,1,5,1,2023,1,1,92,1925,0.5434782608695652,0.8192207792207792,52.0,90.0,85.0,69.57142857142857,98.0,50.0,77.9,99.0,50.0,1554.142857142857,1984.0,1208.0,1276.5,1984.0,534.0,11.356560103185682,0,0.001
2023-01-21,Southeast Asia,Container,54,1489,421,107.38,1.02,1,5,1,2023,1,1,82,2206,0.6585365853658537,0.6749773345421578,50.0,77.0,58.0,69.0,98.0,50.0,76.66666666666667,99.0,50.0,1562.857142857143,1984.0,1208.0,1281.5666666666666,1984.0,534.0,10.79100923491756,0,-0.409
2023-01-22,Southeast Asia,VM,78,1399,337,98.84,0.97,1,6,1,2023,1,1,86,1644,0.9069767441860465,0.8509732360097324,54.0,52.0,62.0,71.28571428571429,98.0,50.0,77.33333333333333,99.0,50.0,1586.857142857143,1984.0,1208.0,1277.8,1984.0,534.0,21.293901006341486,0,0.33
2023-01-22,Southeast Asia,Storage,66,1853,472,98.84,0.97,1,6,1,2023,1,1,104,1902,0.6346153846153846,0.9742376445846478,78.0,50.0,98.0,66.71428571428571,90.0,50.0,77.86666666666666,99.0,50.0,1568.142857142857,1853.0,1208.0,1296.2,1984.0,534.0,34.31659992345499,0,0.469
2023-01-22,Southeast Asia,Container,69,1483,268,98.84,0.97,1,6,1,2023,1,1,113,1964,0.6106194690265486,0.755091649694501,66.0,54.0,90.0,63.714285714285715,78.0,50.0,76.93333333333334,99.0,50.0,1548.2857142857142,1853.0,1208.0,1312.7333333333333,1984.0,534.0,39.618283879448335,0,-0.804
2023-01-23,Southeast Asia,VM,68,1528,291,85.21,0.93,0,0,1,2023,1,0,102,1638,0.6666666666666666,0.9328449328449329,69.0,78.0,77.0,62.42857142857143,78.0,50.0,76.36666666666666,99.0,50.0,1594.0,1853.0,1399.0,1303.2666666666667,1984.0,534.0,14.512506733105845,0,-0.381
2023-01-23,Southeast Asia,Storage,91,1033,200,85.21,0.93,0,0,1,2023,1,0,97,2305,0.9381443298969072,0.44815618221258136,68.0,66.0,52.0,68.0,91.0,50.0,76.76666666666667,99.0,50.0,1480.2857142857142,1853.0,1033.0,1309.1666666666667,1984.0,534.0,27.823921460564055,0,-0.385
2023-01-23,Southeast Asia,Container,54,732,211,85.21,0.93,0,0,1,2023,1,0,88,1954,0.6136363636363636,0.37461617195496416,91.0,69.0,50.0,68.57142857142857,91.0,54.0,76.6,99.0,50.0,1359.5714285714287,1853.0,732.0,1279.4666666666667,1984.0,534.0,21.426725698930646,0,-0.47
2023-01-24,Southeast Asia,VM,71,1025,227,95.39,1.11,0,1,1,2023,1,0,115,2420,0.6173913043478261,0.42355371900826444,54.0,68.0,54.0,71.0,91.0,54.0,75.86666666666666,99.0,50.0,1293.2857142857142,1853.0,732.0,1287.5,1984.0,534.0,39.09743193443809,0,0.415
2023-01-24,Southeast Asia,Storage,72,577,415,95.39,1.11,0,1,1,2023,1,0,111,1621,0.6486486486486487,0.35595311536088836,71.0,91.0,78.0,70.14285714285714,91.0,54.0,75.6,99.0,50.0,1175.857142857143,1853.0,577.0,1245.9,1984.0,534.0,35.263567694071256,0,-0.097
2023-01-24,Southeast Asia,Container,51,864,353,95.39,1.11,0,1,1,2023,1,0,115,1722,0.4434782608695652,0.5017421602787456,72.0,54.0,66.0,68.0,91.0,51.0,74.0,98.0,50.0,1034.5714285714287,1528.0,577.0,1256.9,1984.0,536.0,35.149861141334135,0,-0.132
2023-01-25,Southeast Asia,VM,53,1917,266,103.44,0.82,0,2,1,2023,1,0,108,2450,0.49074074074074076,0.7824489795918367,51.0,71.0,69.0,65.71428571428571,91.0,51.0,73.33333333333333,98.0,50.0,1096.5714285714287,1917.0,577.0,1282.0666666666666,1984.0,536.0,24.06079479384911,0,-1.002
2023-01-25,Southeast Asia,Storage,90,608,345,103.44,0.82,0,2,1,2023,1,0,113,2173,0.7964601769911505,0.27979751495628163,53.0,72.0,68.0,68.85714285714286,91.0,51.0,73.63333333333334,98.0,50.0,965.1428571428571,1917.0,577.0,1284.4666666666667,1984.0,577.0,22.444585070129953,0,0.318
2023-01-25,Southeast Asia,Container,96,727,310,103.44,0.82,0,2,1,2023,1,0,81,2164,1.1851851851851851,0.33595194085027724,90.0,51.0,91.0,69.57142857142857,96.0,51.0,73.56666666666666,98.0,50.0,921.4285714285714,1917.0,577.0,1282.7666666666667,1984.0,577.0,18.20221215792119,0,-0.62
2023-01-26,Southeast Asia,VM,52,742,230,103.24,0.96,0,3,1,2023,1,0,114,2160,0.45614035087719296,0.3435185185185185,96.0,53.0,54.0,69.28571428571429,96.0,51.0,72.96666666666667,98.0,50.0,922.8571428571429,1917.0,577.0,1251.7,1984.0,577.0,11.691264899527813,0,0.03
2023-01-26,Southeast Asia,Storage,89,728,235,103.24,0.96,0,3,1,2023,1,0,80,1602,1.1125,0.4544319600499376,52.0,90.0,71.0,71.85714285714286,96.0,51.0,73.0,98.0,50.0,880.4285714285714,1917.0,577.0,1255.7,1984.0,577.0,35.9416712876516,0,0.139
2023-01-26,Southeast Asia,Container,73,1746,205,103.24,0.96,0,3,1,2023,1,0,94,2212,0.776595744680851,0.7893309222423146,89.0,96.0,72.0,72.0,96.0,51.0,72.4,98.0,50.0,1047.4285714285713,1917.0,608.0,1256.9333333333334,1984.0,577.0,34.387030273902326,0,0.68
2023-01-27,Southeast Asia,VM,63,819,237,93.23,1.06,0,4,1,2023,1,0,108,1830,0.5833333333333334,0.44754098360655736,73.0,52.0,51.0,73.71428571428571,96.0,52.0,72.63333333333334,98.0,50.0,1041.0,1917.0,608.0,1260.3666666666666,1984.0,577.0,39.991530198583916,0,-0.654
2023-01-27,Southeast Asia,Storage,86,638,458,93.23,1.06,0,4,1,2023,1,0,93,2044,0.9247311827956989,0.312133072407045,63.0,89.0,53.0,78.42857142857143,96.0,52.0,72.66666666666667,98.0,50.0,858.2857142857143,1746.0,608.0,1228.5333333333333,1984.0,577.0,39.89910511221716,0,-1.51
2023-01-27,Southeast Asia,Container,82,1401,377,93.23,1.06,0,4,1,2023,1,0,95,1718,0.8631578947368421,0.8154831199068685,86.0,73.0,90.0,77.28571428571429,96.0,52.0,72.73333333333333,98.0,50.0,971.5714285714286,1746.0,638.0,1243.7666666666667,1984.0,577.0,26.662951168078823,0,0.092
2023-01-28,Southeast Asia,VM,78,1372,428,110.31,1.09,1,5,1,2023,1,1,102,1985,0.7647058823529411,0.691183879093199,82.0,63.0,96.0,74.71428571428571,89.0,52.0,72.13333333333334,98.0,50.0,1063.7142857142858,1746.0,638.0,1233.7666666666667,1984.0,577.0,33.06962245541531,0,0.9
2023-01-28,Southeast Asia,Storage,63,1297,490,110.31,1.09,1,5,1,2023,1,1,91,2468,0.6923076923076923,0.5255267423014587,78.0,86.0,52.0,76.28571428571429,89.0,63.0,71.9,98.0,50.0,1143.0,1746.0,638.0,1253.6,1984.0,577.0,38.34297189647284,0,0.619
2023-01-28,Southeast Asia,Container,70,1688,204,110.31,1.09,1,5,1,2023,1,1,95,2153,0.7368421052631579,0.7840222944728286,63.0,82.0,89.0,73.57142857142857,86.0,63.0,71.36666666666666,98.0,50.0,1280.142857142857,1746.0,638.0,1251.5333333333333,1984.0,577.0,35.48942172032234,0,0.105
2023-01-29,Southeast Asia,VM,55,1078,378,91.61,0.97,1,6,1,2023,1,1,107,1523,0.514018691588785,0.7078135259356533,70.0,78.0,73.0,71.0,86.0,55.0,70.36666666666666,98.0,50.0,1184.7142857142858,1688.0,638.0,1254.1,1984.0,577.0,17.42044305229593,0,-0.246
2023-01-29,Southeast Asia,Storage,57,1053,214,91.61,0.97,1,6,1,2023,1,1,119,1599,0.4789915966386555,0.6585365853658537,55.0,63.0,63.0,70.14285714285714,86.0,55.0,70.33333333333333,98.0,50.0,1218.142857142857,1688.0,638.0,1241.6,1984.0,577.0,23.516324059302804,0,0.404
2023-01-29,Southeast Asia,Container,96,1812,430,91.61,0.97,1,6,1,2023,1,1,97,2053,0.9896907216494846,0.8826108134437408,57.0,70.0,86.0,71.57142857142857,96.0,55.0,71.46666666666667,98.0,50.0,1385.857142857143,1812.0,1053.0,1260.9666666666667,1984.0,577.0,13.87478245454485,0,-0.487
2023-01-30,Southeast Asia,VM,53,1343,372,103.31,1.1,0,0,1,2023,1,0,113,1763,0.4690265486725664,0.761769710720363,96.0,55.0,82.0,67.42857142857143,96.0,53.0,69.96666666666667,96.0,50.0,1377.5714285714287,1812.0,1053.0,1239.6,1917.0,577.0,38.621530817761666,0,0.238
2023-01-30,Southeast Asia,Storage,51,1934,294,103.31,1.1,0,0,1,2023,1,0,115,2322,0.4434782608695652,0.8329026701119724,53.0,57.0,78.0,63.57142857142857,96.0,51.0,68.66666666666667,96.0,50.0,1457.857142857143,1934.0,1053.0,1250.0,1934.0,577.0,28.1852390335264,0,0.253
2023-01-30,Southeast Asia,Container,85,1815,481,103.31,1.1,0,0,1,2023,1,0,80,2122,1.0625,0.855325164938737,51.0,96.0,63.0,66.71428571428571,96.0,51.0,68.93333333333334,96.0,50.0,1531.857142857143,1934.0,1053.0,1270.2333333333333,1934.0,577.0,16.85928416510388,0,0.53
2023-01-31,Southeast Asia,VM,86,626,305,95.21,0.98,0,1,1,2023,1,0,94,2090,0.9148936170212766,0.29952153110047847,85.0,53.0,70.0,69.0,96.0,51.0,70.06666666666666,96.0,50.0,1380.142857142857,1934.0,626.0,1230.1333333333334,1934.0,577.0,30.151020532175703,0,1.38
2023-01-31,Southeast Asia,Storage,98,1103,486,95.21,0.98,0,1,1,2023,1,0,104,1847,0.9423076923076923,0.5971846237141311,86.0,51.0,55.0,75.14285714285714,98.0,51.0,71.66666666666667,98.0,51.0,1383.7142857142858,1934.0,626.0,1214.3333333333333,1934.0,577.0,28.543847213736875,0,0.196
2023-01-31,Southeast Asia,Container,58,1513,250,95.21,0.98,0,1,1,2023,1,0,109,2219,0.5321100917431193,0.6818386660657954,98.0,85.0,57.0,75.28571428571429,98.0,51.0,71.8,98.0,51.0,1449.4285714285713,1934.0,626.0,1215.1333333333334,1934.0,577.0,20.744881540985215,0,-0.254
2023-02-01,Southeast Asia,VM,92,1454,450,88.94,0.88,0,2,2,2023,1,0,82,2295,1.1219512195121952,0.6335511982570806,58.0,86.0,96.0,74.71428571428571,98.0,51.0,72.26666666666667,98.0,51.0,1398.2857142857142,1934.0,626.0,1216.9666666666667,1934.0,577.0,13.40672776598887,0,-0.013
2023-02-01,Southeast Asia,Storage,73,524,379,88.94,0.88,0,2,2,2023,1,0,95,2070,0.7684210526315789,0.2531400966183575,92.0,98.0,53.0,77.57142857142857,98.0,51.0,72.5,98.0,51.0,1281.2857142857142,1934.0,524.0,1172.6666666666667,1934.0,524.0,30.14719586778399,0,-0.885
2023-02-01,Southeast Asia,Container,55,1684,376,88.94,0.88,0,2,2,2023,1,0,114,2361,0.4824561403508772,0.7132570944515036,73.0,58.0,51.0,78.14285714285714,98.0,55.0,72.03333333333333,98.0,51.0,1245.5714285714287,1815.0,524.0,1179.3666666666666,1934.0,524.0,25.6092310271138,1,-0.347
2023-02-02,Southeast Asia,VM,65,1947,218,108.13,1.14,0,3,2,2023,1,0,81,1937,0.8024691358024691,1.005162622612287,55.0,92.0,85.0,75.28571428571429,98.0,55.0,71.93333333333334,98.0,51.0,1264.4285714285713,1947.0,524.0,1193.3333333333333,1947.0,524.0,33.16955175206918,0,-0.205
2023-02-02,Southeast Asia,Storage,67,1268,277,108.13,1.14,0,3,2,2023,1,0,91,2151,0.7362637362637363,0.5894932589493259,65.0,73.0,86.0,72.57142857142857,98.0,55.0,71.13333333333334,98.0,51.0,1356.142857142857,1947.0,524.0,1201.1666666666667,1947.0,524.0,25.604905033359803,0,-0.262
2023-02-02,Southeast Asia,Container,96,1509,393,108.13,1.14,0,3,2,2023,1,0,105,2307,0.9142857142857143,0.6540962288686606,67.0,55.0,98.0,72.28571428571429,96.0,55.0,72.53333333333333,98.0,51.0,1414.142857142857,1947.0,524.0,1227.0666666666666,1947.0,524.0,35.5654450095562,0,0.076
2023-02-03,Southeast Asia,VM,96,1752,266,99.28,1.1,0,4,2,2023,1,0,88,2092,1.0909090909090908,0.8374760994263862,96.0,65.0,58.0,77.71428571428571,96.0,55.0,73.36666666666666,98.0,51.0,1448.2857142857142,1947.0,524.0,1251.3,1947.0,524.0,26.557205163234567,0,-0.411
2023-02-03,Southeast Asia,Storage,82,1506,463,99.28,1.1,0,4,2,2023,1,0,100,2222,0.82,0.6777677767776777,96.0,67.0,92.0,76.28571428571429,96.0,55.0,73.7,98.0,51.0,1455.7142857142858,1947.0,524.0,1282.2666666666667,1947.0,524.0,26.828139146061588,0,0.561
2023-02-03,Southeast Asia,Container,83,595,287,99.28,1.1,0,4,2,2023,1,0,92,2497,0.9021739130434783,0.2382859431317581,82.0,96.0,73.0,77.71428571428571,96.0,55.0,74.76666666666667,98.0,51.0,1465.857142857143,1947.0,595.0,1273.3,1947.0,524.0,36.29960807975035,0,0.0
2023-02-04,Southeast Asia,VM,72,1642,219,103.62,0.94,1,5,2,2023,1,1,109,2187,0.6605504587155964,0.7508001828989483,83.0,96.0,55.0,80.14285714285714,96.0,65.0,75.4,98.0,51.0,1459.857142857143,1947.0,595.0,1264.1333333333334,1947.0,524.0,22.104485986371913,1,-0.005
2023-02-04,Southeast Asia,Storage,54,1304,455,103.62,0.94,1,5,2,2023,1,1,111,1992,0.4864864864864865,0.6546184738955824,72.0,82.0,65.0,78.57142857142857,96.0,54.0,74.2,98.0,51.0,1368.0,1752.0,595.0,1287.3333333333333,1947.0,524.0,14.02045685351922,0,-0.164
2023-02-04,Southeast Asia,Container,79,1404,425,103.62,0.94,1,5,2,2023,1,1,98,1618,0.8061224489795918,0.8677379480840544,54.0,83.0,67.0,80.28571428571429,96.0,54.0,73.63333333333334,98.0,51.0,1387.4285714285713,1752.0,595.0,1309.9,1947.0,524.0,10.863480289400169,1,0.078
2023-02-05,Southeast Asia,VM,94,1109,414,103.61,1.15,1,6,2,2023,1,1,97,2485,0.9690721649484536,0.44627766599597585,79.0,72.0,96.0,80.0,96.0,54.0,75.03333333333333,98.0,51.0,1330.2857142857142,1752.0,595.0,1322.1333333333334,1947.0,524.0,32.65411767020857,0,0.413
2023-02-05,Southeast Asia,Storage,86,574,345,103.61,1.15,1,6,2,2023,1,1,107,2290,0.8037383177570093,0.25065502183406113,94.0,54.0,96.0,78.57142857142857,94.0,54.0,74.93333333333334,98.0,51.0,1162.0,1642.0,574.0,1317.0,1947.0,524.0,28.60928654060394,0,-0.434
2023-02-05,Southeast Asia,Container,70,541,240,103.61,1.15,1,6,2,2023,1,1,99,2371,0.7070707070707071,0.22817376634331504,86.0,79.0,82.0,76.85714285714286,94.0,54.0,74.83333333333333,98.0,51.0,1024.142857142857,1642.0,541.0,1276.8333333333333,1947.0,524.0,31.122393042976707,0,-0.329
2023-02-06,Southeast Asia,VM,78,648,466,99.64,1.16,0,0,2,2023,1,0,112,2198,0.6964285714285714,0.2948134667879891,70.0,94.0,83.0,76.14285714285714,94.0,54.0,75.33333333333333,98.0,51.0,1031.7142857142858,1642.0,541.0,1271.1333333333334,1947.0,524.0,16.388924845267322,0,-0.152
2023-02-06,Southeast Asia,Storage,89,510,363,99.64,1.16,0,0,2,2023,1,0,109,1821,0.8165137614678899,0.2800658978583196,78.0,86.0,72.0,78.57142857142857,94.0,54.0,75.43333333333334,98.0,51.0,870.0,1404.0,510.0,1266.8666666666666,1947.0,510.0,14.091144267603093,0,-0.673
2023-02-06,Southeast Asia,Container,98,686,494,99.64,1.16,0,0,2,2023,1,0,108,1873,0.9074074074074074,0.3662573411639082,89.0,70.0,54.0,84.85714285714286,98.0,70.0,75.96666666666667,98.0,51.0,781.7142857142857,1404.0,510.0,1243.0333333333333,1947.0,510.0,10.436339970036459,0,-0.41
2023-02-07,Southeast Asia,VM,88,630,428,73.8,1.08,0,1,2,2023,1,0,82,2085,1.0731707317073171,0.302158273381295,98.0,78.0,79.0,86.14285714285714,98.0,70.0,76.3,98.0,51.0,671.1428571428571,1109.0,510.0,1218.3,1947.0,510.0,20.51762676419791,0,-0.238
2023-02-07,Southeast Asia,Storage,93,671,301,73.8,1.08,0,1,2,2023,1,0,110,2394,0.8454545454545455,0.2802840434419382,88.0,89.0,94.0,86.0,98.0,70.0,77.3,98.0,51.0,608.5714285714286,686.0,510.0,1197.4333333333334,1947.0,510.0,27.697530605638992,0,0.437
2023-02-07,Southeast Asia,Container,83,1023,474,73.8,1.08,0,1,2,2023,1,0,85,1681,0.9764705882352941,0.6085663295657346,93.0,98.0,86.0,85.57142857142857,98.0,70.0,77.73333333333333,98.0,51.0,672.7142857142857,1023.0,510.0,1175.2666666666667,1947.0,510.0,21.76732135299197,0,0.131
2023-02-08,Southeast Asia,VM,70,1609,449,100.87,0.97,0,2,2,2023,1,0,84,2078,0.8333333333333334,0.7743022136669875,83.0,88.0,70.0,85.57142857142857,98.0,70.0,78.23333333333333,98.0,51.0,825.2857142857143,1609.0,510.0,1192.9666666666667,1947.0,510.0,23.124247660711873,0,0.097
2023-02-08,Southeast Asia,Storage,56,834,316,100.87,0.97,0,2,2,2023,1,0,89,1761,0.6292134831460674,0.4735945485519591,70.0,93.0,78.0,82.42857142857143,98.0,56.0,78.2,98.0,51.0,851.8571428571429,1609.0,510.0,1185.6666666666667,1947.0,510.0,37.12476083481245,0,0.425
2023-02-08,Southeast Asia,Container,56,636,375,100.87,0.97,0,2,2,2023,1,0,99,1875,0.5656565656565656,0.3392,56.0,83.0,89.0,77.71428571428571,98.0,56.0,76.86666666666666,98.0,51.0,869.8571428571429,1609.0,630.0,1146.4666666666667,1947.0,510.0,20.44766401069901,0,-0.069
2023-02-09,Southeast Asia,VM,78,1481,409,100.92,0.8,0,3,2,2023,1,0,103,1606,0.7572815533980582,0.9221668742216688,56.0,70.0,98.0,74.85714285714286,93.0,56.0,77.7,98.0,51.0,983.4285714285714,1609.0,630.0,1151.0666666666666,1947.0,510.0,25.419684674794325,0,0.195
2023-02-09,Southeast Asia,Storage,82,515,307,100.92,0.8,0,3,2,2023,1,0,80,1807,1.025,0.2850027670171555,78.0,56.0,88.0,74.0,93.0,56.0,78.73333333333333,98.0,54.0,967.0,1609.0,515.0,1103.7666666666667,1947.0,510.0,33.50959038223429,0,-0.052
